h,clase
34,2
34,2
34,2
30,2
21,2
21,2
12,2
12,2
18,2
18,2
39,2
39,2
60,2
60,2
72,2
72,2
75,2
75,2
71,2
71,2
71,2
71,2
72,2
69,2
69,2
72,2
72,2
35,2
35,2
35,2
35,2
34,2
34,2
34,2
34,2
104,2
104,2
103,2
103,2
98,2
98,2
91,2
91,2
86,2
86,2
80,2
80,2
72,2
72,2
68,2
68,2
68,2
68,2
76,2
76,2
81,2
81,2
86,2
86,2
72,2
69,2
69,2
54,2
35,2
35,2
35,2
35,2
34,2
34,2
34,2
34,2
34,2
86,2
86,2
80,2
80,2
72,2
72,2
68,2
68,2
68,2
68,2
76,2
76,2
81,2
81,2
86,2
86,2
88,2
88,2
88,2
88,2
72,2
69,2
69,2
54,2
35,2
35,2
35,2
34,2
34,2
33,2
33,2
35,2
35,2
102,2
102,2
102,2
101,2
101,2
101,2
101,2
95,2
95,2
93,2
93,2
95,2
95,2
94,2
94,2
94,2
94,2
94,2
94,2
93,2
93,2
81,2
69,2
69,2
55,2
35,2
35,2
35,2
34,2
34,2
35,2
33,2
33,2
35,2
35,2
101,2
95,2
95,2
93,2
93,2
95,2
95,2
94,2
94,2
94,2
94,2
94,2
94,2
93,2
93,2
94,2
94,2
90,2
81,2
81,2
69,2
69,2
55,2
35,2
35,2
35,2
35,2
35,2
33,2
33,2
35,2
35,2
93,2
93,2
93,2
93,2
95,2
95,2
96,2
96,2
98,2
98,2
99,2
99,2
97,2
97,2
94,2
66,2
66,2
66,2
66,2
35,2
35,2
35,2
35,2
35,2
33,2
33,2
35,2
35,2
95,2
96,2
96,2
98,2
98,2
99,2
99,2
97,2
97,2
94,2
94,2
95,2
66,2
66,2
66,2
66,2
36,2
36,2
37,2
37,2
37,2
37,2
35,2
35,2
36,2
36,2
72,2
72,2
72,2
72,2
92,2
92,2
93,2
93,2
95,2
95,2
96,2
47,2
38,2
38,2
46,2
46,2
36,2
37,2
37,2
37,2
37,2
37,2
35,2
35,2
36,2
36,2
92,2
92,2
93,2
93,2
95,2
95,2
96,2
96,2
47,2
38,2
38,2
46,2
37,2
37,2
37,2
37,2
36,2
36,2
35,2
35,2
36,2
36,2
72,2
81,2
81,2
86,2
86,2
90,2
90,2
90,2
90,2
95,2
94,2
94,2
94,2
37,2
37,2
37,2
36,2
36,2
36,2
35,2
35,2
36,2
36,2
81,2
86,2
86,2
90,2
90,2
90,2
90,2
84,2
95,2
95,2
94,2
94,2
94,2
37,2
37,2
36,2
36,2
36,2
36,2
36,2
35,2
35,2
36,2
36,2
72,2
72,2
72,2
72,2
72,2
72,2
95,2
95,2
95,2
95,2
37,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
34,2
35,2
35,2
36,2
36,2
72,2
72,2
72,2
72,2
95,2
95,2
95,2
95,2
95,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
34,2
34,2
34,2
36,2
36,2
72,2
72,2
72,2
72,2
71,2
76,2
76,2
80,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
34,2
34,2
34,2
34,2
36,2
72,2
72,2
72,2
72,2
71,2
71,2
76,2
76,2
80,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
33,2
33,2
33,2
33,2
34,2
34,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
37,2
37,2
36,2
36,2
35,2
35,2
35,2
35,2
35,2
34,2
34,2
34,2
34,2
35,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
66,2
36,2
36,2
36,2
36,2
36,2
36,2
33,2
33,2
33,2
33,2
34,2
34,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
37,2
37,2
36,2
36,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
34,2
34,2
34,2
34,2
35,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
36,2
36,2
36,2
36,2
34,2
34,2
34,2
34,2
34,2
34,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
37,2
37,2
36,2
36,2
34,2
34,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
34,2
34,2
34,2
34,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
66,2
81,2
81,2
75,2
75,2
34,2
34,2
34,2
34,2
34,2
34,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
36,2
37,2
37,2
36,2
36,2
34,2
34,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
35,2
34,2
34,2
34,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
66,2
81,2
81,2
75,2
35,2
35,2
35,2
35,2
34,2
34,2
34,2
34,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
42,2
68,2
68,2
71,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
42,2
42,2
42,2
68,2
68,2
71,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
68,2
68,2
68,2
68,2
66,2
66,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
68,2
68,2
68,2
68,2
68,2
66,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
60,2
60,2
60,2
60,2
60,2
60,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
60,2
60,2
60,2
60,2
73,2
73,2
73,2
72,2
66,2
66,2
66,2
66,2
66,2
66,2
73,2
73,2
73,2
72,2
72,2
66,2
66,2
66,2
66,2
66,2
66,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
81,2
81,2
72,2
72,2
72,2
72,2
73,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
81,2
81,2
81,2
81,2
72,2
72,2
72,2
72,2
73,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
73,2
73,2
73,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
69,2
69,2
60,2
60,2
72,2
72,2
72,2
72,2
72,2
72,2
81,2
81,2
81,2
81,2
72,2
72,2
73,2
73,2
73,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
73,2
73,2
73,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
69,2
69,2
60,2
60,2
72,2
72,2
72,2
72,2
72,2
72,2
81,2
81,2
81,2
81,2
72,2
72,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
75,2
75,2
81,2
81,2
81,2
81,2
81,2
81,2
81,2
81,2
75,2
75,2
73,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
72,2
72,2
69,2
69,2
81,2
81,2
81,2
81,2
81,2
81,2
81,2
81,2
81,2
81,2
81,2
75,2
75,2
73,2
73,2
73,2
73,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
72,2
73,2
73,2
72,2
72,2
69,2
69,2
81,2
81,2
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
108,0
107,0
106,0
106,0
105,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
108,0
106,0
106,0
107,0
107,0
107,0
107,0
107,0
107,0
107,0
108,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
105,0
106,0
106,0
106,0
105,0
107,0
105,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
105,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
108,0
106,0
106,0
107,0
107,0
107,0
107,0
107,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
108,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
108,0
107,0
107,0
105,0
107,0
106,0
107,0
105,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
108,0
106,0
106,0
107,0
107,0
106,0
107,0
105,0
108,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
105,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
105,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
108,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
106,0
105,0
107,0
107,0
108,0
106,0
108,0
107,0
105,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
108,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
105,0
107,0
105,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
106,0
108,0
107,0
106,0
107,0
105,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
107,0
107,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
105,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
105,0
107,0
106,0
106,0
106,0
106,0
105,0
106,0
108,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
108,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
105,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
108,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
105,0
106,0
106,0
107,0
108,0
106,0
107,0
106,0
105,0
107,0
107,0
107,0
105,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
105,0
108,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
108,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
108,0
107,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
105,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
108,0
106,0
105,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
105,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
105,0
107,0
106,0
106,0
106,0
105,0
107,0
106,0
107,0
107,0
106,0
107,0
108,0
106,0
107,0
106,0
107,0
107,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
108,0
108,0
106,0
107,0
106,0
107,0
108,0
106,0
107,0
107,0
106,0
106,0
107,0
105,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
108,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
105,0
106,0
107,0
106,0
106,0
105,0
108,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
108,0
105,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
107,0
106,0
108,0
106,0
108,0
106,0
106,0
106,0
108,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
108,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
105,0
106,0
106,0
106,0
107,0
107,0
106,0
105,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
106,0
105,0
106,0
106,0
106,0
107,0
106,0
108,0
106,0
106,0
105,0
106,0
107,0
106,0
105,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
105,0
107,0
107,0
107,0
107,0
106,0
105,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
105,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
107,0
107,0
107,0
106,0
106,0
105,0
106,0
107,0
105,0
106,0
106,0
106,0
105,0
108,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
108,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
105,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
108,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
108,0
107,0
107,0
106,0
107,0
106,0
105,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
108,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
108,0
107,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
107,0
107,0
105,0
107,0
107,0
106,0
107,0
106,0
107,0
107,0
105,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
105,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
107,0
105,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
105,0
106,0
108,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
105,0
107,0
106,0
106,0
106,0
106,0
105,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
106,0
108,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
105,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
108,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
105,0
105,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
105,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
108,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
105,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
105,0
107,0
105,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
105,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
108,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
108,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
105,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
105,0
107,0
105,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
105,0
107,0
105,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
105,0
107,0
106,0
106,0
108,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
105,0
106,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
105,0
108,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
105,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
105,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
108,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
105,0
108,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
105,0
107,0
107,0
105,0
106,0
106,0
106,0
105,0
106,0
106,0
106,0
106,0
105,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
105,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
108,0
107,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
105,0
106,0
107,0
107,0
108,0
107,0
108,0
106,0
105,0
107,0
107,0
106,0
107,0
106,0
106,0
107,0
107,0
105,0
107,0
107,0
106,0
108,0
105,0
107,0
107,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
105,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
105,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
108,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
108,0
108,0
107,0
105,0
105,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
108,0
106,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
105,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
105,0
106,0
106,0
106,0
107,0
107,0
105,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
108,0
105,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
107,0
106,0
107,0
105,0
106,0
107,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
108,0
107,0
106,0
107,0
106,0
105,0
107,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
105,0
106,0
107,0
106,0
107,0
105,0
107,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
105,0
107,0
106,0
106,0
107,0
106,0
107,0
108,0
106,0
106,0
107,0
106,0
107,0
106,0
105,0
106,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
107,0
107,0
107,0
107,0
107,0
107,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
105,0
107,0
106,0
107,0
107,0
105,0
106,0
106,0
105,0
106,0
106,0
106,0
106,0
106,0
105,0
107,0
106,0
105,0
106,0
105,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
105,0
107,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
107,0
107,0
105,0
107,0
107,0
108,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
107,0
105,0
106,0
106,0
108,0
106,0
105,0
106,0
105,0
106,0
107,0
107,0
106,0
105,0
107,0
106,0
106,0
106,0
106,0
105,0
107,0
106,0
106,0
107,0
106,0
106,0
108,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
106,0
105,0
106,0
106,0
107,0
107,0
106,0
108,0
106,0
105,0
106,0
107,0
106,0
106,0
107,0
106,0
107,0
106,0
107,0
105,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
108,0
106,0
107,0
106,0
107,0
106,0
107,0
108,0
107,0
107,0
106,0
106,0
106,0
107,0
106,0
108,0
107,0
106,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
105,0
106,0
106,0
107,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
106,0
107,0
106,0
106,0
105,0
108,0
107,0
106,0
108,0
106,0
106,0
107,0
107,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
105,0
108,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
107,0
107,0
108,0
106,0
107,0
107,0
107,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
107,0
106,0
105,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
107,0
107,0
107,0
106,0
106,0
106,0
108,0
107,0
106,0
107,0
107,0
107,0
107,0
106,0
107,0
107,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
107,0
106,0
105,0
105,0
107,0
106,0
106,0
106,0
106,0
108,0
106,0
106,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
107,0
105,0
106,0
107,0
106,0
105,0
107,0
106,0
106,0
106,0
107,0
105,0
106,0
107,0
106,0
106,0
107,0
105,0
106,0
106,0
106,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
107,0
107,0
106,0
107,0
105,0
106,0
106,0
105,0
106,0
106,0
106,0
106,0
107,0
107,0
108,0
105,0
106,0
106,0
108,0
106,0
107,0
107,0
108,0
107,0
106,0
107,0
106,0
106,0
106,0
107,0
106,0
107,0
107,0
107,0
107,0
106,0
107,0
106,0
107,0
